name,state,country,latitude,longitude,population
Aurillac,Auvergne-Rhône-Alpes,France,44.9285441,2.4433101,50000
Colomiers,Occitanie,France,43.6121001,1.3286499,50000
Le Raincy,Île-de-France,France,48.8986666,2.5155626,50000
Morsang-sur-Orge,Île-de-France,France,48.6641415,2.3527728,50000
Orvault,Pays de la Loire,France,47.2711217,-1.623206,50000
Forbach,Grand Est,France,49.1861533,6.8957413,50000
Mons-en-Barœul,Hauts-de-France,France,50.6428547,3.1093516,50000
Vendôme,Centre-Val de Loire,France,47.7955178,1.0661684,50000
Avion,Hauts-de-France,France,50.4049,2.82454,50000
Montigny-lès-Metz,Grand Est,France,49.0999832,6.153041,50000
Les Clayes-sous-Bois,Île-de-France,France,48.8199643,1.9934185,50000
Bernay,Normandie,France,49.0902278,0.5989157,50000
Valence,,France,44.9332277,4.8920811,50000
Montreuil,Île-de-France,France,48.8623357,2.4412184,50000
Le Perreux-sur-Marne,Île-de-France,France,48.8406703,2.5080558,50000
Pontivy,Bretagne,France,48.0642849,-2.9594341,50000
Saint-Omer,Hauts-de-France,France,50.7519911,2.2536678,50000
Chantilly,Hauts-de-France,France,49.1939579,2.4632567,50000
Hazebrouck,Hauts-de-France,France,50.7226113,2.5360331,50000
Tulle,Nouvelle-Aquitaine,France,45.2678158,1.7706904,50000
Montgeron,Île-de-France,France,48.7038873,2.4605107,50000
Villeneuve-Loubet,Provence-Alpes-Côte d'Azur,France,43.6579947,7.1217592,50000
Allauch,Provence-Alpes-Côte d'Azur,France,43.3351381,5.4832687,50000
Floirac,Nouvelle-Aquitaine,France,44.8327,-0.520823,50000
Bondues,Hauts-de-France,France,50.7144178,3.1007683,50000
Chenôve,Bourgogne-Franche-Comté,France,47.2932,5.00308,50000
Bolbec,Normandie,France,49.5730959,0.4733749,50000
Castelnaudary,Occitanie,France,43.3192021,1.9533495,50000
Saint-Gilles,Occitanie,France,43.677007,4.4318488,50000
Istres,Provence-Alpes-Côte d'Azur,France,43.5139051,4.9884323,50000
Saumur,Pays de la Loire,France,47.2597046,-0.0778427,50000
Le Kremlin-Bicêtre,Île-de-France,France,48.8088625,2.3568268,50000
Douai,Hauts-de-France,France,50.3703683,3.0761377,50000
Saint-Chamond,Auvergne-Rhône-Alpes,France,45.4748298,4.5098046,50000
Val-de-Reuil,Normandie,France,49.2716839,1.2128992,50000
Arnouville,Île-de-France,France,48.9850039,2.4187992,50000
Cournon-d'Auvergne,Auvergne-Rhône-Alpes,France,45.739114,3.1961893,50000
Les Ponts-de-Cé,Pays de la Loire,France,47.4286962,-0.5270662,50000
Lourdes,Occitanie,France,43.0940904,-0.0464975,50000
Toul,Grand Est,France,48.6762624,5.8941759,50000
Sainte-Maxime,Provence-Alpes-Côte d'Azur,France,43.30871,6.637714,50000
Châlons-en-Champagne,Grand Est,France,48.9566218,4.3628851,50000
Aubagne,Provence-Alpes-Côte d'Azur,France,43.2924385,5.5703031,50000
Villeparisis,Île-de-France,France,48.94279,2.6116541,50000
Nogent-sur-Oise,Hauts-de-France,France,49.2775001,2.4663799,50000
Montivilliers,Normandie,France,49.5452927,0.1918673,50000
Saint-Michel-sur-Orge,Île-de-France,France,48.631202,2.3131074,50000
Chaumont,Grand Est,France,48.1118812,5.1394503,50000
Bois-Guillaume,Normandie,France,49.4704784,1.1200924,50000
Saint-Amand-les-Eaux,Hauts-de-France,France,50.4473073,3.4374483,50000
Champs-sur-Marne,Île-de-France,France,48.8516672,2.6009206,50000
Salon de Provence,Provence-Alpes-Côte d'Azur,France,43.6405308,5.0980217,50000
Meyzieu,Auvergne-Rhône-Alpes,France,45.7764637,5.0044767,50000
Fontenay-aux-Roses,Île-de-France,France,48.7911052,2.2870373,50000
Yerres,Île-de-France,France,48.716811,2.4879753,50000
Pierrefitte-sur-Seine,Île-de-France,France,48.9621458,2.3608342,50000
Villetaneuse,Île-de-France,France,48.9609676,2.3436609,50000
Bonneuil-sur-Marne,Île-de-France,France,48.7737116,2.4869009,50000
Antibes,Provence-Alpes-Côte d'Azur,France,43.5836,7.10905,50000
Louviers,Normandie,France,49.2157245,1.1646335,50000
Niort,Nouvelle-Aquitaine,France,46.3239455,-0.4645212,50000
Sarcelles,Île-de-France,France,48.9960813,2.3796245,50000
Le Chambon-Feugerolles,Auvergne-Rhône-Alpes,France,45.3966546,4.3247696,50000
Romainville,Île-de-France,France,48.8852958,2.4358326,50000
Gien,Centre-Val de Loire,France,47.6918575,2.6313889,50000
Issoudun,Centre-Val de Loire,France,46.9477963,1.9888033,50000
Hénin-Beaumont,Hauts-de-France,France,50.4175,2.96052,50000
Haguenau,Grand Est,France,48.8172236,7.7885978,50000
Auray,Bretagne,France,47.6660041,-2.9867031,50000
Landerneau,Bretagne,France,48.4514803,-4.2557901,50000
Bischheim,Grand Est,France,48.6121999,7.7552008,50000
Marignane,Provence-Alpes-Côte d'Azur,France,43.4162729,5.2146275,50000
Amilly,Centre-Val de Loire,France,47.9778853,2.7673117,50000
Saint-Claude,Bourgogne-Franche-Comté,France,46.3877989,5.8641501,50000
Plouzané,Bretagne,France,48.3817165,-4.6212044,50000
Boulogne-sur-Mer,Hauts-de-France,France,50.7259985,1.6118771,50000
Voiron,Auvergne-Rhône-Alpes,France,45.3698807,5.5851632,50000
Vitrolles,Provence-Alpes-Côte d'Azur,France,43.4593696,5.2482643,50000
La Trinité,Provence-Alpes-Côte d'Azur,France,43.7453,7.34061,50000
Blois,Centre-Val de Loire,France,47.5876861,1.3337639,50000
Royan,Nouvelle-Aquitaine,France,45.6245332,-1.0287636,50000
Francheville,Auvergne-Rhône-Alpes,France,45.735748,4.7647304,50000
Saint-Denis,Île-de-France,France,48.935773,2.3580232,50000
Jouy-le-Moutier,Île-de-France,France,49.0116,2.03194,50000
Gagny,Île-de-France,France,48.8842139,2.5321482,50000
Crépy-en-Valois,Hauts-de-France,France,49.2320959,2.8861669,50000
Lys-lez-Lannoy,Hauts-de-France,France,50.6713,3.21621,50000
Trappes,Île-de-France,France,48.7760957,1.9988356,50000
Plérin,Bretagne,France,48.5348817,-2.7695752,50000
Bourges,Centre-Val de Loire,France,47.0805693,2.398932,50000
Marly,Hauts-de-France,France,50.3449,3.5514,50000
Choisy-le-Roi,Île-de-France,France,48.7644619,2.4170727,50000
Romorantin-Lanthenay,Centre-Val de Loire,France,47.358297,1.7449838,50000
Gardanne,Provence-Alpes-Côte d'Azur,France,43.4547814,5.4692947,50000
Vanves,Île-de-France,France,48.8212037,2.289259,50000
Villejuif,Île-de-France,France,48.7927,2.35845,50000
Saint-Vallier,Bourgogne-Franche-Comté,France,46.6446,4.36177,50000
Guebwiller,Grand Est,France,47.9094629,7.2113271,50000
Digoin,Bourgogne-Franche-Comté,France,46.4810422,3.9786291,50000
Ollioules,Provence-Alpes-Côte d'Azur,France,43.1397205,5.8483538,50000
Olivet,Centre-Val de Loire,France,47.8651681,1.9015292,50000
Somain,Hauts-de-France,France,50.36,3.27595,50000
Wattrelos,Hauts-de-France,France,50.7008634,3.2222626,50000
Annecy,Auvergne-Rhône-Alpes,France,45.8995589,6.1287609,50000
Valenton,Île-de-France,France,48.7486678,2.4634117,50000
Laxou,Grand Est,France,48.6849157,6.143701,50000
La Chapelle-sur-Erdre,Pays de la Loire,France,47.2996846,-1.5518632,50000
Elbeuf,Normandie,France,49.2871086,1.0108998,50000
Versailles,Île-de-France,France,48.8035403,2.1266886,50000
Villeneuve-Saint-Georges,Île-de-France,France,48.7284955,2.4491931,50000
Brunoy,Île-de-France,France,48.6955,2.5052,50000
Sens,Bourgogne-Franche-Comté,France,48.1978559,3.282606,50000
Maisons-Laffitte,Île-de-France,France,48.9529,2.15444,50000
Saint-Herblain,Pays de la Loire,France,47.2233007,-1.6346964,50000
Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,43.6612012,7.1513834,50000
Saint-Louis,Grand Est,France,47.5860467,7.5615765,50000
Compiègne,Hauts-de-France,France,49.4179497,2.8263171,50000
L'Union,Occitanie,France,43.6517052,1.4849315,50000
Cannes,Provence-Alpes-Côte d'Azur,France,43.5512076,7.0126946,50000
Riom,Auvergne-Rhône-Alpes,France,45.893068,3.1136667,50000
Le Petit-Quevilly,Normandie,France,49.4238,1.06208,50000
Granville,Normandie,France,48.8376284,-1.5959213,50000
Bar-le-Duc,Grand Est,France,48.7736785,5.1621546,50000
Illkirch-Graffenstaden,Grand Est,France,48.5298611,7.7116218,50000
Méricourt,,Canada,50.4,2.86895,50000
Beaune,Bourgogne-Franche-Comté,France,47.0239064,4.8380426,50000
Chennevières-sur-Marne,Île-de-France,France,48.7960018,2.5426621,50000
Ville-d'Avray,Île-de-France,France,48.820717,2.1744615,50000
Grigny,Île-de-France,France,48.6591,2.38993,50000
Carpentras,Provence-Alpes-Côte d'Azur,France,44.0554997,5.048752,50000
Ormesson-sur-Marne,Île-de-France,France,48.785641,2.5483998,50000
Savigny-le-Temple,Île-de-France,France,48.5848957,2.5864042,50000
Roche-la-Molière,Auvergne-Rhône-Alpes,France,45.4247996,4.3239799,50000
Le Pontet,Provence-Alpes-Côte d'Azur,France,43.9621858,4.8602588,50000
Bagneux,Île-de-France,France,48.795056,2.3027323,50000
Saint-Fargeau-Ponthierry,Île-de-France,France,48.5409009,2.5297545,50000
Étampes,Île-de-France,France,48.4330421,2.1611377,50000
Briançon,Provence-Alpes-Côte d'Azur,France,44.9006778,6.6455692,50000
Mougins,Provence-Alpes-Côte d'Azur,France,43.6008898,6.9963543,50000
Rambouillet,Île-de-France,France,48.6482463,1.8328853,50000
Épinay-sous-Sénart,Île-de-France,France,48.6877,2.5162,50000
Aix-les-Bains,Auvergne-Rhône-Alpes,France,45.691973,5.9099198,50000
Vienne,Auvergne-Rhône-Alpes,France,45.5252114,4.8747841,50000
Talence,Nouvelle-Aquitaine,France,44.8088438,-0.5879629,50000
Couëron,Pays de la Loire,France,47.2115054,-1.7271466,50000
Châtellerault,Nouvelle-Aquitaine,France,46.8161209,0.5542895,50000
Romilly-sur-Seine,Grand Est,France,48.5203,3.71823,50000
L'Isle-sur-la-Sorgue,Provence-Alpes-Côte d'Azur,France,43.9185354,5.0515385,50000
Oyonnax,Auvergne-Rhône-Alpes,France,46.2576269,5.6550948,50000
Levallois-Perret,Île-de-France,France,48.8951087,2.2873009,50000
Chilly-Mazarin,Île-de-France,France,48.7073458,2.3102393,50000
Stiring-Wendel,Grand Est,France,49.2011432,6.9276846,50000
Firminy,Auvergne-Rhône-Alpes,France,45.3869468,4.2858545,50000
Montigny-en-Gohelle,Hauts-de-France,France,50.4269,2.92988,50000
Cusset,Auvergne-Rhône-Alpes,France,46.1324239,3.4602736,50000
Béziers,Occitanie,France,43.341279,3.2166203,50000
Eaubonne,Île-de-France,France,48.9906696,2.2794326,50000
Verneuil-sur-Seine,Île-de-France,France,48.9862,1.96193,50000
Troyes,Grand Est,France,48.2971626,4.0746257,50000
Carros,Provence-Alpes-Côte d'Azur,France,43.7846,7.18785,50000
Allonnes,Pays de la Loire,France,47.969283,0.1578819,50000
Pontoise,Île-de-France,France,49.0508845,2.1008067,50000
Lons-le-Saunier,Bourgogne-Franche-Comté,France,46.6739021,5.5586167,50000
Montrouge,Île-de-France,France,48.8144,2.31606,50000
Pontarlier,Bourgogne-Franche-Comté,France,46.9040348,6.3546345,50000
Colombes,Île-de-France,France,48.922788,2.2543577,50000
Drancy,Île-de-France,France,48.9229821,2.4455201,50000
Vence,Provence-Alpes-Côte d'Azur,France,43.7238572,7.112377,50000
Alençon,Normandie,France,48.4312059,0.0911374,50000
Bergerac,Nouvelle-Aquitaine,France,44.8534568,0.487531,50000
Guilherand-Granges,Auvergne-Rhône-Alpes,France,44.932545,4.8708275,50000
Montbéliard,Bourgogne-Franche-Comté,France,47.5102368,6.7977564,50000
Chamalières,Auvergne-Rhône-Alpes,France,45.7732,3.06115,50000
Lomme,Hauts-de-France,France,50.6457022,2.9870927,50000
Les Pennes-Mirabeau,Provence-Alpes-Côte d'Azur,France,43.4098822,5.3090324,50000
Osny,Île-de-France,France,49.0660487,2.0614598,50000
Sèvres,Île-de-France,France,48.8247407,2.2127083,50000
Saint-Avertin,Centre-Val de Loire,France,47.3577,0.739923,50000
Villeneuve-la-Garenne,Île-de-France,France,48.9350488,2.3324727,50000
Roissy-en-Brie,Île-de-France,France,48.7909,2.66082,50000
Jeumont,Hauts-de-France,France,50.2981395,4.0990614,50000
Florange,Grand Est,France,49.3215199,6.1204524,50000
Brive-la-Gaillarde,Nouvelle-Aquitaine,France,45.1584982,1.5332389,50000
Montereau-Fault-Yonne,Île-de-France,France,48.3849647,2.9557006,50000
Bondy,Île-de-France,France,48.9031,2.48291,50000
Lingolsheim,Grand Est,France,48.5580427,7.6836346,50000
Buxerolles,Nouvelle-Aquitaine,France,46.6126727,0.3622284,50000
Mouans-Sartoux,Provence-Alpes-Côte d'Azur,France,43.6203852,6.9703991,50000
Aire-sur-l'Adour,Nouvelle-Aquitaine,France,43.7006462,-0.2647028,50000
Valbonne,Provence-Alpes-Côte d'Azur,France,43.6413793,7.0085848,50000
Paray-le-Monial,Bourgogne-Franche-Comté,France,46.450559,4.1177959,50000
Neufchâteau,Grand Est,France,48.3553014,5.6948571,50000
Monistrol-sur-Loire,Auvergne-Rhône-Alpes,France,45.2926341,4.1727546,50000
Redon,Bretagne,France,47.6571027,-2.0824145,50000
Maizières-lès-Metz,Grand Est,France,49.2124945,6.1617286,50000
Aire-sur-la-Lys,Hauts-de-France,France,50.6395937,2.4000602,50000
Le Blanc,Centre-Val de Loire,France,46.6331207,1.0630185,50000
Claye-Souilly,Île-de-France,France,48.9460871,2.6883703,50000
Bellac,Nouvelle-Aquitaine,France,46.1208934,1.0502585,50000
Terville,Grand Est,France,49.3455965,6.1317817,50000
Sarlat-la-Canéda,Nouvelle-Aquitaine,France,44.8879431,1.2161321,50000
Port-Vendres,Occitanie,France,42.5204146,3.1056167,50000
Gex,Auvergne-Rhône-Alpes,France,46.3324378,6.0588831,50000
Marange-Silvange,Grand Est,France,49.2160771,6.1164164,50000
Joigny,Bourgogne-Franche-Comté,France,47.9825085,3.3991365,50000
Saint-Affrique,Occitanie,France,43.9580035,2.8866641,50000
Saint-Pierre-du-Perray,Île-de-France,France,48.6137867,2.505381,50000
Bagnères-de-Bigorre,Occitanie,France,43.0658212,0.1530914,50000
Jœuf,Grand Est,France,49.2302031,6.0092074,50000
Bergues,Hauts-de-France,France,50.9685913,2.4342815,50000
Longpont-sur-Orge,Île-de-France,France,48.6393035,2.2852772,50000
Chinon,Centre-Val de Loire,France,47.1667182,0.2402095,50000
La Queue-en-Brie,Île-de-France,France,48.7864521,2.5804923,50000
Amnéville,Grand Est,France,49.2576935,6.1364681,50000
Moyeuvre-Grande,Grand Est,France,49.2530851,6.0460194,50000
Chantepie,Bretagne,France,48.0873022,-1.6191867,50000
Saint-Jean-d'Angély,Nouvelle-Aquitaine,France,45.941,-0.519141,50000
Fonsorbes,Occitanie,France,43.5353273,1.2314988,50000
Bourg-Saint-Maurice,Auvergne-Rhône-Alpes,France,45.6194758,6.7715878,50000
Prades,Occitanie,France,42.6181855,2.4230329,50000
Remiremont,Grand Est,France,48.0158951,6.5912615,50000
Saint-Jean-Bonnefonds,Auvergne-Rhône-Alpes,France,45.4572041,4.4489864,50000
Avallon,Bourgogne-Franche-Comté,France,47.4832017,3.9142899,50000
Vaux-le-Pénil,Île-de-France,France,48.5274621,2.6796461,50000
Vaison-la-Romaine,Provence-Alpes-Côte d'Azur,France,44.2407641,5.0757371,50000
Thuir,Occitanie,France,42.6291282,2.7557657,50000
Onnaing,Hauts-de-France,France,50.3879559,3.5980332,50000
Dinard,Bretagne,France,48.6251435,-2.0584211,50000
Lieusaint,Île-de-France,France,48.6324762,2.5509627,50000
Obernai,Grand Est,France,48.4623358,7.4817123,50000
L'Isle-d'Abeau,Auvergne-Rhône-Alpes,France,45.6230017,5.2298398,50000
Saint-Flour,Auvergne-Rhône-Alpes,France,45.0334949,3.0931009,50000
Dourdan,Île-de-France,France,48.5309692,2.0108992,50000
Landivisiau,Bretagne,France,48.5130225,-4.0689755,50000
Pithiviers,Centre-Val de Loire,France,48.1738051,2.2544871,50000
Balma,Occitanie,France,43.6112042,1.5058722,50000
Saint-Marcellin,Auvergne-Rhône-Alpes,France,45.1541491,5.3200144,50000
Valréas,Provence-Alpes-Côte d'Azur,France,44.3851455,4.9906089,50000
Gaillard,Auvergne-Rhône-Alpes,France,46.1837963,6.2112284,50000
Commercy,Grand Est,France,48.7624051,5.5873102,50000
Triel-sur-Seine,Île-de-France,France,48.9764,2.0088,50000
Gisors,Normandie,France,49.2789504,1.777826,50000
Sisteron,Provence-Alpes-Côte d'Azur,France,44.1963467,5.9443791,50000
Betton,Bretagne,France,48.1817122,-1.6414898,50000
Limoux,Occitanie,France,43.0538068,2.2176533,50000
Elne,Occitanie,France,42.6015895,2.9703352,50000
La Châtre,Centre-Val de Loire,France,46.5815678,1.9892292,50000
Saint-Avé,Bretagne,France,47.6903849,-2.7358875,50000
Villebon-sur-Yvette,Île-de-France,France,48.7001003,2.2276151,50000
Bruz,Bretagne,France,48.0237611,-1.7488876,50000
Guingamp,Bretagne,France,48.5618483,-3.1502007,50000
Homécourt,Grand Est,France,49.2238673,5.9938248,50000
Belley,Auvergne-Rhône-Alpes,France,45.760758,5.6861466,50000
Beaumont,Auvergne-Rhône-Alpes,France,45.753974,3.0865394,50000
Saint-Jacques-de-la-Lande,Bretagne,France,48.0715326,-1.7171453,50000
Aulnoye-Aymeries,Hauts-de-France,France,50.2049337,3.8392173,50000
Trets,Provence-Alpes-Côte d'Azur,France,43.4469081,5.6851425,50000
Péronne,Hauts-de-France,France,49.9285749,2.9328772,50000
Quetigny,Bourgogne-Franche-Comté,France,47.3124986,5.1169644,50000
Figeac,Occitanie,France,44.6092335,2.0324321,50000
Segré,Pays de la Loire,France,47.6846979,-0.8769478,50000
Pornic,Pays de la Loire,France,47.1152695,-2.1040102,50000
Rivesaltes,Occitanie,France,42.7683568,2.8709277,50000
Longuyon,Grand Est,France,49.4461066,5.600732,50000
Mornant,Auvergne-Rhône-Alpes,France,45.6178738,4.6703107,50000
Bitche,Grand Est,France,49.0508729,7.4254577,50000
Uckange,Grand Est,France,49.3025944,6.1499581,50000
Chevigny-Saint-Sauveur,Bourgogne-Franche-Comté,France,47.2977106,5.1382218,50000
Fismes,Grand Est,France,49.3072449,3.6802774,50000
Saint-Barthélemy-d'Anjou,Pays de la Loire,France,47.4683081,-0.4932941,50000
Bédarieux,Occitanie,France,43.6155109,3.1576143,50000
Saint-André-de-l'Eure,Normandie,France,48.906199,1.2788597,50000
Brioude,Auvergne-Rhône-Alpes,France,45.2952895,3.3843304,50000
Jarny,Grand Est,France,49.1572706,5.8824763,50000
Canet-en-Roussillon,Occitanie,France,42.704359,3.0105105,50000
Pernes-les-Fontaines,Provence-Alpes-Côte d'Azur,France,43.9984627,5.059255,50000
L'Aigle,Normandie,France,48.765169,0.6278039,50000
Mondelange,Grand Est,France,49.2621086,6.1723472,50000
Lillers,Hauts-de-France,France,50.5606,2.47604,50000
Mauriac,Auvergne-Rhône-Alpes,France,45.2178285,2.331882,50000
La Roche-sur-Foron,Auvergne-Rhône-Alpes,France,46.066866,6.3121744,50000
Pacé,Bretagne,France,48.1465726,-1.7728997,50000
Lamballe,Bretagne,France,48.4641,-2.4987,50000
Belleville,Auvergne-Rhône-Alpes,France,46.1089382,4.7486553,50000
Aubière,Auvergne-Rhône-Alpes,France,45.7512575,3.1144195,50000
Moûtiers,Auvergne-Rhône-Alpes,France,45.4851726,6.5290547,50000
Argelès-sur-Mer,Occitanie,France,42.5489182,3.0233416,50000
Monteux,Provence-Alpes-Côte d'Azur,France,44.0349281,4.9968733,50000
Clermont,Hauts-de-France,France,49.3817829,2.4079115,50000
Tournon-sur-Rhône,Auvergne-Rhône-Alpes,France,45.0675156,4.832852,50000
Auriol,Provence-Alpes-Côte d'Azur,France,43.3688436,5.6298611,50000
Marly,Grand Est,France,49.0600241,6.1545719,50000
Saint-Julien-en-Genevois,Auvergne-Rhône-Alpes,France,46.1444789,6.0812467,50000
Saint-Jean-de-Maurienne,Auvergne-Rhône-Alpes,France,45.2774768,6.3453423,50000
Tournus,Bourgogne-Franche-Comté,France,46.5636138,4.9104079,50000
Langon,Nouvelle-Aquitaine,France,44.5528404,-0.2456516,50000
Arpajon,Île-de-France,France,48.5902899,2.2477303,50000
Genas,Auvergne-Rhône-Alpes,France,45.7330585,4.9965605,50000
Auterive,Occitanie,France,43.3508371,1.4770215,50000
Saint-Maximin-la-Sainte-Baume,Provence-Alpes-Côte d'Azur,France,43.4522053,5.862294,50000
Ouistreham,Normandie,France,49.2773562,-0.2579265,50000
Talange,Grand Est,France,49.2368955,6.1736941,50000
Bourg-de-Péage,Auvergne-Rhône-Alpes,France,45.0354375,5.0520015,50000
Pont-Audemer,Normandie,France,49.3510904,0.5213177,50000
Melle,Nouvelle-Aquitaine,France,46.2219958,-0.1432076,50000
Condom,Occitanie,France,43.9564563,0.3745929,50000
Sainte-Luce-sur-Loire,Pays de la Loire,France,47.2493864,-1.4865339,50000
Héricourt,Bourgogne-Franche-Comté,France,47.5751429,6.7625312,50000
Orchies,Hauts-de-France,France,50.4745024,3.2425313,50000
Blackpool,England,United Kingdom,53.8031679,-3.0429265,50000
Southport,England,United Kingdom,53.6475988,-3.0041751,50000
Burton-on-Trent,England,United Kingdom,52.8078833,-1.6446634,50000
Widnes,England,United Kingdom,53.3646888,-2.7283328,50000
Runcorn,England,United Kingdom,53.3356965,-2.7317997,50000
Skegness,England,United Kingdom,53.1437506,0.3428958,50000
Scunthorpe,England,United Kingdom,53.594323,-0.6544569,50000
King's Lynn,England,United Kingdom,52.7565669,0.3969348,50000
Middlesbrough,England,United Kingdom,54.5760419,-1.2344047,50000
Darlington,England,United Kingdom,54.5296254,-1.551796,50000
